Place,Month,Time,Humidity,Precipitation,Temperature
Ratnagiri,,02 May 2020,76,0.7 ,30
Ratnagiri,,03 May 2020,77,0.1 ,30
Ratnagiri,,04 May 2020,78,0.0 ,30
Ratnagiri,,05 May 2020,77,0.0 ,30
Ratnagiri,,06 May 2020,78,0.0 ,30
Ratnagiri,,07 May 2020,73,0.0 ,31
Ratnagiri,,08 May 2020,74,0.0 ,30
Ratnagiri,,09 May 2020,75,0.0 ,30
Ratnagiri,,10 May 2020,75,0.0 ,30
Ratnagiri,,11 May 2020,73,0.0 ,30
Ratnagiri,,12 May 2020,68,0.0 ,31
Ratnagiri,,13 May 2020,72,0.0 ,31
Ratnagiri,,14 May 2020,76,0.0 ,30
Ratnagiri,,15 May 2020,67,0.0 ,31
Ratnagiri,,16 May 2020,74,0.0 ,30
Ratnagiri,,17 May 2020,72,0.0 ,30
Ratnagiri,,18 May 2020,78,0.0 ,30
Ratnagiri,,19 May 2020,77,0.3 ,30
Ratnagiri,,20 May 2020,71,0.3 ,30
Ratnagiri,,21 May 2020,71,0.3 ,30
Ratnagiri,,22 May 2020,73,0.5 ,30
Ratnagiri,,23 May 2020,79,0.1 ,30
Ratnagiri,,24 May 2020,79,0.0 ,30
Ratnagiri,,25 May 2020,80,0.2 ,30
Ratnagiri,,26 May 2020,79,0.6 ,30
Ratnagiri,,27 May 2020,79,0.4 ,30
Ratnagiri,,28 May 2020,78,0.4 ,30
Ratnagiri,,29 May 2020,78,0.7 ,30
Ratnagiri,,30 May 2020,78,0.2 ,30
Ratnagiri,,31 May 2020,80,13.6,29
Ratnagiri,,01 June 2020,77,17.0,29
Ratnagiri,,02 June 2020,79,17.7,28
Ratnagiri,,03 June 2020,82,56.7,27
Ratnagiri,,04 June 2020,75,7.8 ,29
Ratnagiri,,05 June 2020,78,11.8,29
Ratnagiri,,06 June 2020,77,8.3 ,29
Ratnagiri,,07 June 2020,75,2.0 ,29
Ratnagiri,,08 June 2020,77,2.6 ,29
Ratnagiri,,09 June 2020,78,2.7 ,29
Ratnagiri,,10 June 2020,78,3.2 ,29
Ratnagiri,,11 June 2020,77,12.7,29
Ratnagiri,,12 June 2020,79,50.4,28
Ratnagiri,,13 June 2020,84,39.1,28
Ratnagiri,,14 June 2020,86,101.,28
Ratnagiri,,15 June 2020,88,72.0,27
Ratnagiri,,16 June 2020,89,132.,26
Ratnagiri,,17 June 2020,91,92.6,26
Ratnagiri,,18 June 2020,84,19.7,28
Ratnagiri,,19 June 2020,82,35.2,28
Ratnagiri,,20 June 2020,81,26.8,29
Ratnagiri,,21 June 2020,78,24.5,29
Ratnagiri,,22 June 2020,80,25.1,28
Ratnagiri,,23 June 2020,77,21.1,29
Ratnagiri,,24 June 2020,80,8.0 ,28
Ratnagiri,,25 June 2020,81,0.9 ,29
Ratnagiri,,26 June 2020,79,3.4 ,29
Ratnagiri,,27 June 2020,79,14.3,29
Ratnagiri,,28 June 2020,77,11.4,29
Ratnagiri,,29 June 2020,82,33.2,28
Ratnagiri,,30 June 2020,91,144.,26
Ratnagiri,,01 July 2020,87,31.5,27
Ratnagiri,,02 July 2020,80,42.6,29
Ratnagiri,,03 July 2020,89,149.,26
Ratnagiri,,04 July 2020,88,37.6,26
Ratnagiri,,05 July 2020,82,34.9,28
Ratnagiri,,06 July 2020,82,19.7,28
Ratnagiri,,07 July 2020,83,23.8,28
Ratnagiri,,08 July 2020,84,46.9,28
Ratnagiri,,09 July 2020,81,30.6,28
Ratnagiri,,10 July 2020,82,36.9,28
Ratnagiri,,11 July 2020,82,3.8 ,28
Ratnagiri,,12 July 2020,79,18.3,28
Ratnagiri,,13 July 2020,79,10.5,28
Ratnagiri,,14 July 2020,85,16.1,27
Ratnagiri,,15 July 2020,87,8.1 ,26
Ratnagiri,,16 July 2020,86,26.2,27
Ratnagiri,,17 July 2020,84,28.8,27
Ratnagiri,,18 July 2020,84,35.7,28
Ratnagiri,,19 July 2020,84,38.9,28
Ratnagiri,,20 July 2020,79,3.5 ,28
Ratnagiri,,21 July 2020,81,0.7 ,29
Ratnagiri,,22 July 2020,83,2.5 ,28
Ratnagiri,,23 July 2020,84,2.8 ,28
Ratnagiri,,24 July 2020,78,0.6 ,27
Ratnagiri,,25 July 2020,87,17.1,26
Ratnagiri,,26 July 2020,82,13.1,28
Ratnagiri,,27 July 2020,82,25.9,28
Ratnagiri,,28 July 2020,82,4.5 ,28
Ratnagiri,,29 July 2020,81,9.5 ,28
Ratnagiri,,30 July 2020,80,8.4 ,28
Ratnagiri,,31 July 2020,80,8.0 ,29
Ratnagiri,,01 August 2020,80,13.6,28
Ratnagiri,,02 August 2020,82,23.8,28
Ratnagiri,,03 August 2020,84,27.7,27
Ratnagiri,,04 August 2020,86,25.1,27
Ratnagiri,,05 August 2020,86,28.7,27
Ratnagiri,,06 August 2020,87,55.7,27
Ratnagiri,,07 August 2020,85,35.7,28
Ratnagiri,,08 August 2020,85,39.3,28
Ratnagiri,,09 August 2020,85,31.8,27
Ratnagiri,,10 August 2020,86,43.9,27
Ratnagiri,,11 August 2020,86,28.7,27
Ratnagiri,,12 August 2020,83,12.1,27
Ratnagiri,,13 August 2020,85,39.2,26
Ratnagiri,,14 August 2020,85,36.4,27
Ratnagiri,,15 August 2020,85,35.9,27
Ratnagiri,,16 August 2020,86,51.7,27
Ratnagiri,,17 August 2020,85,44.3,27
Ratnagiri,,18 August 2020,84,30.2,27
Ratnagiri,,19 August 2020,85,23.8,27
Ratnagiri,,20 August 2020,84,31.2,27
Ratnagiri,,21 August 2020,87,31.8,27
Ratnagiri,,22 August 2020,86,28.4,27
Ratnagiri,,23 August 2020,85,19.1,27
Ratnagiri,,24 August 2020,84,31.0,28
Ratnagiri,,25 August 2020,83,10.2,27
Ratnagiri,,26 August 2020,82,1.6 ,28
Ratnagiri,,27 August 2020,82,2.1 ,27
Ratnagiri,,28 August 2020,80,3.6 ,28
Ratnagiri,,29 August 2020,83,4.1 ,27
Ratnagiri,,30 August 2020,84,8.6 ,27
Ratnagiri,,31 August 2020,83,4.4 ,28
Ratnagiri,,01 September 2020,81,1.0 ,28
Ratnagiri,,02 September 2020,83,0.7 ,28
Ratnagiri,,03 September 2020,85,4.6 ,27
Ratnagiri,,04 September 2020,84,14.0,28
Ratnagiri,,05 September 2020,84,3.6 ,28
Ratnagiri,,06 September 2020,85,11.4,29
Ratnagiri,,07 September 2020,86,8.1 ,28
Ratnagiri,,08 September 2020,85,3.2 ,28
Ratnagiri,,09 September 2020,86,9.2 ,28
Ratnagiri,,10 September 2020,86,10.3,28
Ratnagiri,,11 September 2020,85,18.9,28
Ratnagiri,,12 September 2020,92,63.7,26
Ratnagiri,,13 September 2020,84,11.9,27
Ratnagiri,,14 September 2020,84,12.8,27
Ratnagiri,,15 September 2020,87,10.4,26
Ratnagiri,,16 September 2020,84,16.5,27
Ratnagiri,,17 September 2020,85,17.0,27
Ratnagiri,,18 September 2020,82,7.6 ,27
Ratnagiri,,19 September 2020,85,38.9,27
Ratnagiri,,20 September 2020,88,7.3 ,26
Ratnagiri,,21 September 2020,92,100.,26
Ratnagiri,,22 September 2020,92,79.0,26
Ratnagiri,,23 September 2020,86,21.5,27
Ratnagiri,,24 September 2020,85,16.2,28
Ratnagiri,,25 September 2020,85,3.8 ,28
Ratnagiri,,26 September 2020,84,19.1,27
Ratnagiri,,27 September 2020,81,8.8 ,27
Ratnagiri,,28 September 2020,80,0.2 ,27
Ratnagiri,,29 September 2020,82,0.5 ,27
Ratnagiri,,30 September 2020,82,0.8 ,27
Ratnagiri,,01 October 2020,79,0.4 ,27
Ratnagiri,,02 October 2020,81,1.0 ,27
Ratnagiri,,03 October 2020,82,12.5,27
Ratnagiri,,04 October 2020,84,22.8,27
Ratnagiri,,05 October 2020,84,30.5,27
Ratnagiri,,06 October 2020,80,0.8 ,28
Ratnagiri,,07 October 2020,83,0.6 ,27
Ratnagiri,,08 October 2020,78,0.0 ,28
Ratnagiri,,09 October 2020,76,0.1 ,28
Ratnagiri,,10 October 2020,77,3.7 ,27
Ratnagiri,,11 October 2020,89,15.8,25
Ratnagiri,,12 October 2020,85,13.2,25
Ratnagiri,,13 October 2020,84,9.5 ,26
Ratnagiri,,14 October 2020,85,11.0,26
Ratnagiri,,15 October 2020,93,137.,25
Ratnagiri,,16 October 2020,85,33.0,27
Ratnagiri,,17 October 2020,85,5.3 ,27
Ratnagiri,,18 October 2020,84,0.3 ,27
Ratnagiri,,19 October 2020,81,0.0 ,26
Ratnagiri,,20 October 2020,85,9.6 ,27
Ratnagiri,,21 October 2020,85,15.2,27
Ratnagiri,,22 October 2020,83,4.9 ,28
Ratnagiri,,23 October 2020,80,6.5 ,28
Ratnagiri,,24 October 2020,81,2.1 ,28
Ratnagiri,,25 October 2020,88,24.2,26
Ratnagiri,,26 October 2020,82,17.3,27
Ratnagiri,,27 October 2020,78,6.1 ,29
Ratnagiri,,28 October 2020,70,0.2 ,28
Ratnagiri,,29 October 2020,66,0.1 ,28
Ratnagiri,,30 October 2020,67,0.2 ,28
Ratnagiri,,31 October 2020,66,0.3 ,28
Ratnagiri,,01 November 2020,66,0.0 ,28
Ratnagiri,,02 November 2020,69,0.6 ,28
Ratnagiri,,03 November 2020,67,0.0 ,28
Ratnagiri,,04 November 2020,61,0.0 ,28
Ratnagiri,,05 November 2020,59,0.0 ,28
Ratnagiri,,06 November 2020,56,0.0 ,28
Ratnagiri,,07 November 2020,62,0.0 ,28
Ratnagiri,,08 November 2020,71,0.0 ,28
Ratnagiri,,09 November 2020,58,0.0 ,27
Ratnagiri,,10 November 2020,54,0.0 ,27
Ratnagiri,,11 November 2020,51,0.0 ,26
Ratnagiri,,12 November 2020,56,0.0 ,27
Ratnagiri,,13 November 2020,69,0.1 ,28
Ratnagiri,,14 November 2020,72,0.0 ,29
Ratnagiri,,15 November 2020,65,0.0 ,28
Ratnagiri,,16 November 2020,66,0.0 ,29
Ratnagiri,,17 November 2020,67,0.0 ,29
Ratnagiri,,18 November 2020,67,0.3 ,29
Ratnagiri,,19 November 2020,73,0.0 ,29
Ratnagiri,,20 November 2020,74,0.8 ,28
Ratnagiri,,21 November 2020,72,0.6 ,28
Ratnagiri,,22 November 2020,70,0.2 ,28
Ratnagiri,,23 November 2020,66,0.0 ,28
Ratnagiri,,24 November 2020,60,0.0 ,28
Ratnagiri,,25 November 2020,55,0.0 ,27
Ratnagiri,,26 November 2020,56,0.0 ,27
Ratnagiri,,27 November 2020,62,0.1 ,28
Ratnagiri,,28 November 2020,64,0.3 ,27
Ratnagiri,,29 November 2020,69,0.0 ,28
Ratnagiri,,30 November 2020,68,0.0 ,28
Ratnagiri,,01 December 2020,65,0.0 ,29
Ratnagiri,,02 December 2020,61,0.0 ,28
Ratnagiri,,03 December 2020,54,0.0 ,27
Ratnagiri,,04 December 2020,53,0.0 ,27
Ratnagiri,,05 December 2020,52,0.0 ,28
Ratnagiri,,06 December 2020,50,0.0 ,27
Ratnagiri,,07 December 2020,46,0.0 ,27
Ratnagiri,,08 December 2020,48,0.0 ,28
Ratnagiri,,09 December 2020,56,0.0 ,29
Ratnagiri,,10 December 2020,63,0.1 ,29
Ratnagiri,,11 December 2020,67,0.0 ,28
Ratnagiri,,12 December 2020,70,0.0 ,28
Ratnagiri,,13 December 2020,71,0.5 ,28
Ratnagiri,,14 December 2020,67,2.3 ,28
Ratnagiri,,15 December 2020,63,0.0 ,28
Ratnagiri,,16 December 2020,60,0.0 ,27
Ratnagiri,,17 December 2020,60,0.0 ,28
Ratnagiri,,18 December 2020,58,0.0 ,28
Ratnagiri,,19 December 2020,54,0.0 ,27
Ratnagiri,,20 December 2020,46,0.0 ,27
Ratnagiri,,21 December 2020,45,0.0 ,26
Ratnagiri,,22 December 2020,41,0.0 ,26
Ratnagiri,,23 December 2020,47,0.0 ,26
Ratnagiri,,24 December 2020,49,0.0 ,27
Ratnagiri,,25 December 2020,51,0.0 ,27
Ratnagiri,,26 December 2020,54,0.0 ,28
Ratnagiri,,27 December 2020,57,0.0 ,27
Ratnagiri,,28 December 2020,64,0.0 ,27
Ratnagiri,,29 December 2020,61,0.0 ,26
Ratnagiri,,30 December 2020,58,0.0 ,27
Ratnagiri,,31 December 2020,56,0.0 ,28
Sangli,,01 January 2020,57,0.0 ,25
Sangli,,02 January 2020,60,0.1 ,25
Sangli,,03 January 2020,55,0.0 ,25
Sangli,,04 January 2020,52,0.0 ,26
Sangli,,05 January 2020,57,0.0 ,25
Sangli,,06 January 2020,60,0.0 ,25
Sangli,,07 January 2020,62,0.2 ,26
Sangli,,08 January 2020,64,0.2 ,26
Sangli,,09 January 2020,60,0.0 ,26
Sangli,,10 January 2020,53,0.0 ,26
Sangli,,11 January 2020,55,0.0 ,25
Sangli,,12 January 2020,53,0.0 ,25
Sangli,,13 January 2020,53,0.0 ,27
Sangli,,14 January 2020,54,0.0 ,28
Sangli,,15 January 2020,59,0.0 ,26
Sangli,,16 January 2020,72,0.0 ,22
Sangli,,17 January 2020,56,0.0 ,24
Sangli,,18 January 2020,48,0.0 ,26
Sangli,,19 January 2020,54,0.0 ,26
Sangli,,20 January 2020,50,0.0 ,28
Sangli,,21 January 2020,49,0.0 ,27
Sangli,,22 January 2020,43,0.0 ,26
Sangli,,23 January 2020,41,0.0 ,26
Sangli,,24 January 2020,35,0.0 ,27
Sangli,,25 January 2020,33,0.0 ,29
Sangli,,26 January 2020,36,0.0 ,30
Sangli,,27 January 2020,42,0.0 ,28
Sangli,,28 January 2020,62,0.0 ,25
Sangli,,29 January 2020,62,0.0 ,25
Sangli,,30 January 2020,46,0.0 ,26
Sangli,,31 January 2020,39,0.0 ,28
Sangli,,01 February 2020,44,0.0 ,27
Sangli,,02 February 2020,51,0.0 ,27
Sangli,,03 February 2020,52,0.0 ,27
Sangli,,04 February 2020,55,0.0 ,27
Sangli,,05 February 2020,48,0.0 ,28
Sangli,,06 February 2020,49,0.0 ,26
Sangli,,07 February 2020,47,0.0 ,25
Sangli,,08 February 2020,46,0.0 ,27
Sangli,,09 February 2020,57,0.0 ,25
Sangli,,10 February 2020,57,0.1 ,25
Sangli,,11 February 2020,55,0.0 ,26
Sangli,,12 February 2020,46,0.0 ,27
Sangli,,13 February 2020,42,0.0 ,27
Sangli,,14 February 2020,29,0.0 ,30
Sangli,,15 February 2020,33,0.0 ,31
Sangli,,16 February 2020,30,0.0 ,31
Sangli,,17 February 2020,31,0.0 ,30
Sangli,,18 February 2020,31,0.0 ,30
Sangli,,19 February 2020,33,0.0 ,32
Sangli,,20 February 2020,38,0.0 ,30
Sangli,,21 February 2020,39,0.0 ,29
Sangli,,22 February 2020,32,0.0 ,29
Sangli,,23 February 2020,30,0.0 ,29
Sangli,,24 February 2020,32,0.0 ,30
Sangli,,25 February 2020,26,0.0 ,29
Sangli,,26 February 2020,23,0.0 ,31
Sangli,,27 February 2020,36,0.0 ,30
Sangli,,28 February 2020,46,0.0 ,30
Sangli,,29 February 2020,43,0.0 ,28
Sangli,,01 March 2020,37,0.0 ,30
Sangli,,02 March 2020,35,0.0 ,30
Sangli,,03 March 2020,38,0.0 ,29
Sangli,,04 March 2020,42,0.0 ,27
Sangli,,05 March 2020,52,0.0 ,27
Sangli,,06 March 2020,57,0.0 ,26
Sangli,,07 March 2020,55,0.0 ,27
Sangli,,08 March 2020,45,0.0 ,28
Sangli,,09 March 2020,47,0.0 ,27
Sangli,,10 March 2020,48,0.0 ,28
Sangli,,11 March 2020,60,0.0 ,27
Sangli,,12 March 2020,48,0.0 ,27
Sangli,,13 March 2020,51,0.0 ,28
Sangli,,14 March 2020,29,0.0 ,31
Sangli,,15 March 2020,26,0.0 ,33
Sangli,,16 March 2020,34,0.0 ,32
Sangli,,17 March 2020,40,0.0 ,32
Sangli,,18 March 2020,37,0.0 ,32
Sangli,,19 March 2020,36,0.0 ,32
Sangli,,20 March 2020,26,0.0 ,32
Sangli,,21 March 2020,35,0.0 ,30
Sangli,,22 March 2020,40,0.0 ,33
Sangli,,23 March 2020,38,0.0 ,34
Sangli,,24 March 2020,40,0.0 ,32
Sangli,,25 March 2020,42,1.9 ,32
Sangli,,26 March 2020,47,0.1 ,32
Sangli,,27 March 2020,48,0.0 ,32
Sangli,,28 March 2020,38,0.0 ,33
Sangli,,29 March 2020,35,0.1 ,34
Sangli,,30 March 2020,41,0.2 ,33
Sangli,,31 March 2020,34,0.0 ,34
Sangli,,01 April 2020,32,0.0 ,35
Sangli,,02 April 2020,26,0.0 ,35
Sangli,,03 April 2020,28,0.0 ,35
Sangli,,04 April 2020,35,0.0 ,35
Sangli,,05 April 2020,34,0.0 ,35
Sangli,,06 April 2020,39,0.0 ,33
Sangli,,07 April 2020,43,0.0 ,32
Sangli,,08 April 2020,37,0.0 ,32
Sangli,,09 April 2020,37,0.0 ,34
Sangli,,10 April 2020,34,0.0 ,35
Sangli,,11 April 2020,32,0.0 ,34
Sangli,,12 April 2020,35,0.0 ,35
Sangli,,13 April 2020,38,0.0 ,37
Sangli,,14 April 2020,37,0.0 ,36
Sangli,,15 April 2020,43,0.0 ,34
Sangli,,16 April 2020,49,0.0 ,33
Sangli,,17 April 2020,54,0.0 ,33
Sangli,,18 April 2020,50,0.0 ,35
Sangli,,19 April 2020,37,0.1 ,36
Sangli,,20 April 2020,36,0.5 ,35
Sangli,,21 April 2020,34,0.0 ,36
Sangli,,22 April 2020,41,0.0 ,34
Sangli,,23 April 2020,48,0.0 ,34
Sangli,,24 April 2020,49,0.0 ,33
Sangli,,25 April 2020,49,0.0 ,33
Sangli,,26 April 2020,41,0.0 ,33
Sangli,,27 April 2020,36,0.0 ,33
Sangli,,28 April 2020,49,0.0 ,34
Sangli,,29 April 2020,52,0.2 ,32
Sangli,,30 April 2020,50,0.0 ,33
Sangli,,01 May 2020,57,0.0 ,33
Sangli,,02 May 2020,57,0.0 ,33
Sangli,,03 May 2020,49,0.0 ,36
Sangli,,04 May 2020,45,0.0 ,36
Sangli,,05 May 2020,45,0.0 ,35
Sangli,,06 May 2020,46,0.0 ,35
Sangli,,07 May 2020,44,0.0 ,36
Sangli,,08 May 2020,48,0.0 ,35
Sangli,,09 May 2020,43,0.0 ,37
Sangli,,10 May 2020,40,0.0 ,35
Sangli,,11 May 2020,39,0.1 ,35
Sangli,,12 May 2020,31,0.0 ,36
Sangli,,13 May 2020,31,0.0 ,36
Sangli,,14 May 2020,43,0.0 ,34
Sangli,,15 May 2020,34,0.0 ,35
Sangli,,16 May 2020,38,0.0 ,34
Sangli,,17 May 2020,42,0.0 ,35
Sangli,,18 May 2020,43,0.6 ,32
Sangli,,19 May 2020,61,4.3 ,28
Sangli,,20 May 2020,54,1.2 ,32
Sangli,,21 May 2020,55,0.0 ,32
Sangli,,22 May 2020,53,0.0 ,34
Sangli,,23 May 2020,49,0.0 ,35
Sangli,,24 May 2020,48,0.0 ,36
Sangli,,25 May 2020,52,0.0 ,34
Sangli,,26 May 2020,52,0.0 ,34
Sangli,,27 May 2020,51,0.0 ,34
Sangli,,28 May 2020,49,0.0 ,33
Sangli,,29 May 2020,55,0.0 ,32
Sangli,,30 May 2020,57,0.0 ,33
Sangli,,31 May 2020,63,2.5 ,30
Sangli,,01 June 2020,63,14.6,29
Sangli,,02 June 2020,75,29.7,26
Sangli,,03 June 2020,76,8.8 ,25
Sangli,,04 June 2020,69,1.3 ,28
Sangli,,05 June 2020,65,0.0 ,29
Sangli,,06 June 2020,65,0.1 ,29
Sangli,,07 June 2020,65,0.2 ,28
Sangli,,08 June 2020,64,0.0 ,29
Sangli,,09 June 2020,64,0.0 ,29
Sangli,,10 June 2020,65,0.2 ,29
Sangli,,11 June 2020,66,2.4 ,28
Sangli,,12 June 2020,73,3.0 ,27
Sangli,,13 June 2020,83,17.7,25
Sangli,,14 June 2020,79,0.9 ,26
Sangli,,15 June 2020,78,5.3 ,26
Sangli,,16 June 2020,84,20.9,25
Sangli,,17 June 2020,90,91.5,23
Sangli,,18 June 2020,81,0.5 ,25
Sangli,,19 June 2020,78,2.3 ,27
Sangli,,20 June 2020,73,0.1 ,27
Sangli,,21 June 2020,70,0.2 ,27
Sangli,,22 June 2020,68,0.0 ,27
Sangli,,23 June 2020,64,0.1 ,28
Sangli,,24 June 2020,64,0.2 ,28
Sangli,,25 June 2020,68,4.6 ,29
Sangli,,26 June 2020,70,10.5,28
Sangli,,27 June 2020,75,22.8,28
Sangli,,28 June 2020,75,11.8,28
Sangli,,29 June 2020,81,10.8,26
Sangli,,30 June 2020,84,25.5,25
Sangli,,01 July 2020,81,14.5,25
Sangli,,02 July 2020,76,5.9 ,27
Sangli,,03 July 2020,80,3.3 ,25
Sangli,,04 July 2020,87,8.0 ,23
Sangli,,05 July 2020,84,1.2 ,24
Sangli,,06 July 2020,78,2.4 ,26
Sangli,,07 July 2020,81,4.4 ,25
Sangli,,08 July 2020,79,9.6 ,27
Sangli,,09 July 2020,78,1.7 ,27
Sangli,,10 July 2020,76,0.4 ,27
Sangli,,11 July 2020,79,0.0 ,25
Sangli,,12 July 2020,75,0.0 ,26
Sangli,,13 July 2020,74,0.0 ,27
Sangli,,14 July 2020,76,0.5 ,26
Sangli,,15 July 2020,86,7.8 ,23
Sangli,,16 July 2020,85,6.5 ,24
Sangli,,17 July 2020,84,4.8 ,25
Sangli,,18 July 2020,83,3.4 ,25
Sangli,,19 July 2020,82,8.2 ,26
Sangli,,20 July 2020,82,6.2 ,26
Sangli,,21 July 2020,79,4.8 ,27
Sangli,,22 July 2020,77,0.3 ,27
Sangli,,23 July 2020,86,17.8,24
Sangli,,24 July 2020,81,0.9 ,24
Sangli,,25 July 2020,84,20.2,25
Sangli,,26 July 2020,81,17.0,26
Sangli,,27 July 2020,81,1.7 ,26
Sangli,,28 July 2020,80,7.8 ,27
Sangli,,29 July 2020,84,15.1,25
Sangli,,30 July 2020,82,14.2,26
Sangli,,31 July 2020,82,5.7 ,26
Sangli,,01 August 2020,83,5.6 ,26
Sangli,,02 August 2020,83,16.0,26
Sangli,,03 August 2020,82,0.8 ,25
Sangli,,04 August 2020,88,4.1 ,23
Sangli,,05 August 2020,90,9.9 ,23
Sangli,,06 August 2020,89,4.4 ,24
Sangli,,07 August 2020,87,8.6 ,25
Sangli,,08 August 2020,87,2.9 ,24
Sangli,,09 August 2020,83,2.1 ,25
Sangli,,10 August 2020,84,8.8 ,25
Sangli,,11 August 2020,90,4.4 ,22
Sangli,,12 August 2020,82,1.3 ,25
Sangli,,13 August 2020,92,13.1,22
Sangli,,14 August 2020,91,10.5,22
Sangli,,15 August 2020,89,8.2 ,23
Sangli,,16 August 2020,90,19.0,23
Sangli,,17 August 2020,89,7.5 ,23
Sangli,,18 August 2020,85,0.4 ,25
Sangli,,19 August 2020,83,2.2 ,25
Sangli,,20 August 2020,83,3.6 ,25
Sangli,,21 August 2020,91,3.9 ,23
Sangli,,22 August 2020,83,3.1 ,25
Sangli,,23 August 2020,83,2.4 ,25
Sangli,,24 August 2020,82,1.7 ,26
Sangli,,25 August 2020,82,0.1 ,26
Sangli,,26 August 2020,82,1.1 ,26
Sangli,,27 August 2020,82,0.5 ,25
Sangli,,28 August 2020,82,4.9 ,25
Sangli,,29 August 2020,81,0.8 ,25
Sangli,,30 August 2020,81,1.1 ,25
Sangli,,31 August 2020,80,0.5 ,26
Sangli,,01 September 2020,78,0.2 ,26
Sangli,,02 September 2020,79,2.0 ,26
Sangli,,03 September 2020,79,5.7 ,26
Sangli,,04 September 2020,76,39.5,29
Sangli,,05 September 2020,74,11.4,29
Sangli,,06 September 2020,74,25.9,29
Sangli,,07 September 2020,83,23.8,27
Sangli,,08 September 2020,80,35.0,27
Sangli,,09 September 2020,78,43.3,28
Sangli,,10 September 2020,82,13.0,27
Sangli,,11 September 2020,82,29.6,27
Sangli,,12 September 2020,89,11.9,24
Sangli,,13 September 2020,85,6.5 ,25
Sangli,,14 September 2020,90,7.9 ,22
Sangli,,15 September 2020,89,20.7,24
Sangli,,16 September 2020,85,14.3,25
Sangli,,17 September 2020,86,17.0,25
Sangli,,18 September 2020,82,0.8 ,26
Sangli,,19 September 2020,86,16.8,25
Sangli,,20 September 2020,89,70.2,25
Sangli,,21 September 2020,91,78.3,24
Sangli,,22 September 2020,90,13.6,24
Sangli,,23 September 2020,86,1.0 ,24
Sangli,,24 September 2020,85,5.7 ,26
Sangli,,25 September 2020,88,3.3 ,25
Sangli,,26 September 2020,87,11.6,24
Sangli,,27 September 2020,87,5.4 ,24
Sangli,,28 September 2020,81,0.8 ,26
Sangli,,29 September 2020,82,5.3 ,26
Sangli,,30 September 2020,81,1.3 ,26
Sangli,,01 October 2020,80,2.0 ,25
Sangli,,02 October 2020,81,11.9,26
Sangli,,03 October 2020,77,3.7 ,27
Sangli,,04 October 2020,82,3.2 ,26
Sangli,,05 October 2020,83,6.5 ,25
Sangli,,06 October 2020,72,1.0 ,27
Sangli,,07 October 2020,69,0.1 ,28
Sangli,,08 October 2020,59,0.0 ,28
Sangli,,09 October 2020,65,0.0 ,28
Sangli,,10 October 2020,80,14.7,27
Sangli,,11 October 2020,89,70.4,24
Sangli,,12 October 2020,91,53.7,23
Sangli,,13 October 2020,88,40.8,25
Sangli,,14 October 2020,94,49.1,21
Sangli,,15 October 2020,93,23.0,22
Sangli,,16 October 2020,89,11.9,25
Sangli,,17 October 2020,82,0.0 ,25
Sangli,,18 October 2020,80,0.1 ,25
Sangli,,19 October 2020,84,9.6 ,25
Sangli,,20 October 2020,82,20.7,26
Sangli,,21 October 2020,83,27.9,26
Sangli,,22 October 2020,82,16.4,26
Sangli,,23 October 2020,73,9.1 ,27
Sangli,,24 October 2020,65,0.0 ,27
Sangli,,25 October 2020,85,71.2,25
Sangli,,26 October 2020,80,40.6,25
Sangli,,27 October 2020,71,5.8 ,26
Sangli,,28 October 2020,65,0.4 ,26
Sangli,,29 October 2020,58,0.0 ,26
Sangli,,30 October 2020,57,0.0 ,26
Sangli,,31 October 2020,64,0.0 ,26
Sangli,,01 November 2020,57,0.0 ,26
Sangli,,02 November 2020,56,0.0 ,26
Sangli,,03 November 2020,55,0.0 ,26
Sangli,,04 November 2020,54,0.0 ,26
Sangli,,05 November 2020,48,0.0 ,26
Sangli,,06 November 2020,49,0.0 ,25
Sangli,,07 November 2020,68,0.2 ,25
Sangli,,08 November 2020,67,0.0 ,25
Sangli,,09 November 2020,48,0.0 ,25
Sangli,,10 November 2020,42,0.0 ,24
Sangli,,11 November 2020,43,0.0 ,23
Sangli,,12 November 2020,57,0.0 ,25
Sangli,,13 November 2020,75,0.7 ,25
Sangli,,14 November 2020,61,0.1 ,27
Sangli,,15 November 2020,58,0.0 ,27
Sangli,,16 November 2020,69,0.4 ,26
Sangli,,17 November 2020,62,0.0 ,27
Sangli,,18 November 2020,64,0.0 ,27
Sangli,,19 November 2020,68,0.5 ,27
Sangli,,20 November 2020,64,0.1 ,27
Sangli,,21 November 2020,56,0.0 ,27
Sangli,,22 November 2020,57,0.0 ,27
Sangli,,23 November 2020,56,0.5 ,27
Sangli,,24 November 2020,49,0.0 ,26
Sangli,,25 November 2020,42,0.0 ,25
Sangli,,26 November 2020,60,1.3 ,25
Sangli,,27 November 2020,69,0.3 ,24
Sangli,,28 November 2020,70,0.1 ,23
Sangli,,29 November 2020,79,0.5 ,23
Sangli,,30 November 2020,66,0.0 ,26
Sangli,,01 December 2020,57,0.0 ,26
Sangli,,02 December 2020,50,0.0 ,25
Sangli,,03 December 2020,43,0.0 ,26
Sangli,,04 December 2020,47,0.0 ,26
Sangli,,05 December 2020,46,0.0 ,26
Sangli,,06 December 2020,46,0.0 ,25
Sangli,,07 December 2020,42,0.0 ,25
Sangli,,08 December 2020,52,0.0 ,25
Sangli,,09 December 2020,50,0.0 ,26
